sigma,theta,phi,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,sig_obs,delta
0.006501953125,2.8203125,46.7578125,0,0,6.220703125e-4,0.986328125,31.604817708333336,29.038411458333336,0.7119140625,0.008892578125,0.034974609375,0.7744140625,0.00408203125,0.00951171875,0.1494140625,0.001685546875,0.006958984375,13.96484375,0.01666666666666666
0.008751953125,1.8203125,21.7578125,0,0,3.970703125e-4,0.936328125,13.354817708333332,22.955078125,1.5869140625,0.006642578125,0.022724609375,0.8994140625,0.00658203125,0.00701171875,0.0244140625,0.008435546875,0.009208984375,6.46484375,0.01666666666666666
0.004251953125,3.8203125,71.7578125,0,0,8.470703125000001e-4,0.8363281250000001,25.521484375,35.12174479166667,3.3369140625,0.002142578125,0.047224609375,0.6494140625,0.00158203125,0.00201171875,0.2744140625,0.003935546875,0.004708984375,11.46484375,0.01666666666666666
0.005376953125,1.3203125,59.2578125,0,0,9.595703125e-4,0.861328125,34.646484375,13.830078125,2.0244140625,0.007767578125,0.004349609375,0.7119140625,0.00283203125,0.00326171875,0.2119140625,0.009560546875,0.003583984375,10.21484375,0.01666666666666666
0.009876953125,3.3203125,109.2578125,0,0,5.095703125e-4,0.961328125,22.479817708333336,25.996744791666668,3.7744140625,0.003267578125,0.028849609375,0.9619140625,0.00783203125,0.00826171875,0.4619140625,0.005060546875,0.008083984375,5.21484375,0.01666666666666666
0.007626953125,0.3203125,84.2578125,0,0,7.345703125e-4,0.911328125,28.563151041666664,19.913411458333336,2.8994140625,0.001017578125,0.016599609375,0.8369140625,3.3203125e-4,0.00576171875,0.3369140625,0.007310546875,0.005833984375,12.71484375,0.01666666666666666
0.003126953125,2.3203125,34.2578125,0,0,2.845703125e-4,0.8113281250000001,16.396484375,32.080078125,1.1494140625,0.005517578125,0.041099609375,0.5869140625,0.00533203125,7.6171875e-4,0.0869140625,0.002810546875,0.001333984375,7.71484375,0.01666666666666666
0.002564453125,1.5703125,78.0078125,0,0,2.283203125e-4,0.898828125,30.083984375,12.309244791666666,2.6806640625,0.007205078125,0.031912109375,0.8681640625,0.00845703125,0.00763671875,0.4931640625,0.005623046875,0.003021484375,12.08984375,0.01666666666666666
0.007064453125,3.5703125,28.0078125,0,0,6.783203125e-4,0.998828125,17.917317708333332,24.475911458333336,0.9306640625,0.002705078125,0.007412109375,0.6181640625,0.00345703125,0.00263671875,0.2431640625,0.001123046875,0.007521484375,7.08984375,0.01666666666666666
0.009314453125,0.5703125,53.0078125,0,0,4.533203125e-4,0.948828125,36.167317708333336,18.392578125,1.8056640625,0.004955078125,0.044162109375,0.7431640625,0.00595703125,1.3671875e-4,0.1181640625,0.007873046875,0.009771484375,14.58984375,0.01666666666666666
0.004814453125,2.5703125,103.0078125,0,0,9.033203125e-4,0.848828125,24.000651041666668,30.55924479166667,3.5556640625,0.009455078125,0.019662109375,0.9931640625,9.5703125e-4,0.00513671875,0.3681640625,0.003373046875,0.005271484375,9.58984375,0.01666666666666666
0.003689453125,0.0703125,40.5078125,0,0,7.908203125000001e-4,0.8738281250000001,14.875651041666666,15.350911458333332,2.2431640625,0.001580078125,0.025787109375,0.9306640625,0.00470703125,0.00888671875,0.1806640625,0.008998046875,0.004146484375,8.33984375,0.01666666666666666
0.008189453125,2.0703125,90.5078125,0,0,3.408203125e-4,0.973828125,27.042317708333336,27.517578125,3.9931640625,0.006080078125,0.001287109375,0.6806640625,0.00970703125,0.00388671875,0.4306640625,0.004498046875,0.008646484375,13.33984375,0.01666666666666666
0.005939453125,1.0703125,115.5078125,0,0,5.658203125e-4,0.923828125,20.958984375,21.434244791666668,3.1181640625,0.008330078125,0.038037109375,0.5556640625,0.00220703125,0.00138671875,0.3056640625,0.006748046875,0.006396484375,5.83984375,0.01666666666666666
0.001439453125,3.0703125,65.5078125,0,0,1.158203125e-4,0.823828125,33.12565104166667,33.600911458333336,1.3681640625,0.003830078125,0.013537109375,0.8056640625,0.00720703125,0.00638671875,0.0556640625,0.002248046875,0.001896484375,10.83984375,0.01666666666666666
0.001298828125,0.1328125,70.1953125,0,0,9.173828125e-4,0.926953125,17.537109375,22.574869791666668,3.7197265625,0.006501953125,0.035740234375,0.5166015625,0.00236328125,0.00748046875,0.0166015625,0.001544921875,0.005693359375,9.12109375,0.01666666666666666
0.005798828125,2.1328125,20.1953125,0,0,4.673828125e-4,0.8269531250000001,29.703776041666664,34.741536458333336,1.9697265625,0.002001953125,0.011240234375,0.7666015625,0.00736328125,0.00248046875,0.2666015625,0.006044921875,0.001193359375,14.12109375,0.01666666666666666
0.008048828125,1.1328125,45.1953125,0,0,6.923828125000001e-4,0.876953125,23.620442708333336,16.491536458333332,1.0947265625,0.004251953125,0.047990234375,0.8916015625,0.00486328125,0.00498046875,0.3916015625,0.003794921875,0.003443359375,6.62109375,0.01666666666666666
0.003548828125,3.1328125,95.1953125,0,0,2.423828125e-4,0.976953125,35.787109375,28.658203125,2.8447265625,0.008751953125,0.023490234375,0.6416015625,0.00986328125,0.00998046875,0.1416015625,0.008294921875,0.007943359375,11.62109375,0.01666666666666666
0.004673828125,1.6328125,32.6953125,0,0,1.298828125e-4,0.901953125,26.662109375,19.533203125,0.6572265625,0.003126953125,0.029615234375,0.7041015625,0.00611328125,0.00623046875,0.3291015625,0.004919921875,0.009068359375,10.37109375,0.01666666666666666
0.009173828125,3.6328125,82.6953125,0,0,5.798828125e-4,0.801953125,14.495442708333332,31.69986979166667,2.4072265625,0.007626953125,0.005115234375,0.9541015625,0.00111328125,0.00123046875,0.0791015625,0.009419921875,0.004568359375,5.37109375,0.01666666666666666
0.006923828125,0.6328125,107.6953125,0,0,3.548828125e-4,0.8519531250000001,32.745442708333336,13.449869791666666,3.2822265625,0.009876953125,0.041865234375,0.8291015625,0.00861328125,0.00373046875,0.2041015625,0.002669921875,0.002318359375,12.87109375,0.01666666666666666
0.002423828125,2.6328125,57.6953125,0,0,8.048828125e-4,0.951953125,20.578776041666664,25.616536458333336,1.5322265625,0.005376953125,0.017365234375,0.5791015625,0.00361328125,0.00873046875,0.4541015625,0.007169921875,0.006818359375,7.87109375,0.01666666666666666
0.002986328125,1.3828125,101.4453125,0,0,8.611328125e-4,0.939453125,31.224609375,21.054036458333336,3.9384765625,0.003689453125,0.008177734375,0.8603515625,4.8828125e-4,6.0546875e-4,0.1103515625,0.002107421875,0.006255859375,12.24609375,0.01666666666666666
0.007486328125,3.3828125,51.4453125,0,0,4.111328125e-4,0.839453125,19.057942708333332,33.220703125,2.1884765625,0.008189453125,0.032677734375,0.6103515625,0.00548828125,0.00560546875,0.3603515625,0.006607421875,0.001755859375,7.24609375,0.01666666666666666
0.009736328125,0.3828125,26.4453125,0,0,6.361328125e-4,0.8894531250000001,25.141276041666668,14.970703125,1.3134765625,0.005939453125,0.020427734375,0.7353515625,0.00298828125,0.00810546875,0.4853515625,0.004357421875,0.004005859375,14.74609375,0.01666666666666666
0.005236328125,2.3828125,76.4453125,0,0,1.861328125e-4,0.989453125,12.974609375,27.137369791666668,3.0634765625,0.001439453125,0.044927734375,0.9853515625,0.00798828125,0.00310546875,0.2353515625,0.008857421875,0.008505859375,9.74609375,0.01666666666666666
0.004111328125,0.8828125,63.9453125,0,0,2.986328125e-4,0.914453125,22.099609375,24.095703125,0.8759765625,0.009314453125,0.002052734375,0.9228515625,0.00673828125,0.00185546875,0.2978515625,0.005482421875,0.009630859375,8.49609375,0.01666666666666666
0.008611328125,2.8828125,113.9453125,0,0,7.486328125000001e-4,0.814453125,34.26627604166667,36.26236979166667,2.6259765625,0.004814453125,0.026552734375,0.6728515625,0.00173828125,0.00685546875,0.0478515625,0.009982421875,0.005130859375,13.49609375,0.01666666666666666
0.006361328125,1.8828125,88.9453125,0,0,5.236328125e-4,0.864453125,16.016276041666668,18.012369791666668,3.5009765625,0.002564453125,0.014302734375,0.5478515625,0.00923828125,0.00935546875,0.1728515625,0.003232421875,0.002880859375,5.99609375,0.01666666666666666
0.001861328125,3.8828125,38.9453125,0,0,9.736328125e-4,0.964453125,28.182942708333336,30.179036458333336,1.7509765625,0.007064453125,0.038802734375,0.7978515625,0.00423828125,0.00435546875,0.4228515625,0.007732421875,0.007380859375,10.99609375,0.01666666666666666
0.001580078125,1.7578125,54.5703125,0,0,7.205078125e-4,0.833203125,33.505859375,27.897786458333336,2.2978515625,0.003408203125,0.021958984375,0.5634765625,0.00955078125,0.00216796875,0.0322265625,0.005763671875,0.008787109375,5.68359375,0.01666666666666666
0.006080078125,3.7578125,104.5703125,0,0,2.705078125e-4,0.933203125,21.339192708333336,15.731119791666666,0.5478515625,0.007908203125,0.046458984375,0.8134765625,0.00455078125,0.00716796875,0.2822265625,0.001263671875,0.004287109375,10.68359375,0.01666666666666666
0.008330078125,0.7578125,79.5703125,0,0,9.455078125e-4,0.983203125,27.422526041666668,33.98111979166667,1.4228515625,0.005658203125,0.009708984375,0.9384765625,0.00705078125,0.00966796875,0.4072265625,0.008013671875,0.002037109375,8.18359375,0.01666666666666666
0.003830078125,2.7578125,29.5703125,0,0,4.955078125e-4,0.883203125,15.255859375,21.814453125,3.1728515625,0.001158203125,0.034208984375,0.6884765625,0.00205078125,0.00466796875,0.1572265625,0.003513671875,0.006537109375,13.18359375,0.01666666666666666
0.004955078125,0.2578125,117.0703125,0,0,3.830078125e-4,0.808203125,18.297526041666668,24.856119791666668,1.8603515625,0.009033203125,0.015833984375,0.6259765625,0.00330078125,9.1796875e-4,0.3447265625,0.009138671875,0.007662109375,14.43359375,0.01666666666666666
0.009455078125,2.2578125,67.0703125,0,0,8.330078125e-4,0.908203125,30.464192708333336,12.689453125,3.6103515625,0.004533203125,0.040333984375,0.8759765625,0.00830078125,0.00591796875,0.0947265625,0.004638671875,0.003162109375,9.43359375,0.01666666666666666
0.007205078125,1.2578125,42.0703125,0,0,1.580078125e-4,0.958203125,12.214192708333332,30.939453125,2.7353515625,0.002283203125,0.003583984375,0.7509765625,8.007812500000001e-4,0.00841796875,0.2197265625,0.006888671875,0.005412109375,11.93359375,0.01666666666666666
0.002705078125,3.2578125,92.0703125,0,0,6.080078125e-4,0.8582031250000001,24.380859375,18.772786458333332,0.9853515625,0.006783203125,0.028083984375,0.5009765625,0.00580078125,0.00341796875,0.4697265625,0.002388671875,0.009912109375,6.93359375,0.01666666666666666
0.002142578125,0.5078125,23.3203125,0,0,5.517578125000001e-4,0.845703125,13.735026041666666,26.376953125,2.5166015625,0.006220703125,0.049521484375,0.7822265625,0.00767578125,0.00529296875,0.0634765625,0.006326171875,0.008224609375,12.55859375,0.01666666666666666
0.006642578125,2.5078125,73.3203125,0,0,1.017578125e-4,0.945703125,25.901692708333336,14.210286458333332,0.7666015625,0.001720703125,0.025021484375,0.5322265625,0.00267578125,2.9296875e-4,0.3134765625,0.001826171875,0.003724609375,7.55859375,0.01666666666666666
0.008892578125,1.5078125,98.3203125,0,0,7.767578125e-4,0.995703125,19.818359375,32.460286458333336,1.6416015625,0.003970703125,0.037271484375,0.6572265625,0.00517578125,0.00279296875,0.4384765625,0.008576171875,0.001474609375,10.05859375,0.01666666666666666
0.004392578125,3.5078125,48.3203125,0,0,3.267578125e-4,0.895703125,31.98502604166667,20.293619791666664,3.3916015625,0.008470703125,0.012771484375,0.9072265625,1.7578125e-4,0.00779296875,0.1884765625,0.004076171875,0.005974609375,5.05859375,0.01666666666666666
0.003267578125,1.0078125,85.8203125,0,0,4.392578125e-4,0.8207031250000001,28.943359375,29.418619791666664,2.0791015625,0.002845703125,0.043396484375,0.9697265625,0.00392578125,0.00654296875,0.2509765625,0.009701171875,0.007099609375,6.30859375,0.01666666666666666
0.007767578125,3.0078125,35.8203125,0,0,8.892578125000001e-4,0.920703125,16.776692708333332,17.251953125,3.8291015625,0.007345703125,0.018896484375,0.7197265625,0.00892578125,0.00154296875,9.765625e-4,0.005201171875,0.002599609375,11.30859375,0.01666666666666666
0.005517578125,0.0078125,60.8203125,0,0,2.142578125e-4,0.970703125,35.026692708333336,35.501953125,2.9541015625,0.009595703125,0.031146484375,0.5947265625,0.00142578125,0.00404296875,0.1259765625,0.007451171875,0.004849609375,8.80859375,0.01666666666666666
0.001017578125,2.0078125,110.8203125,0,0,6.642578125e-4,0.870703125,22.860026041666668,23.335286458333336,1.2041015625,0.005095703125,0.006646484375,0.8447265625,0.00642578125,0.00904296875,0.3759765625,0.002951171875,0.009349609375,13.80859375,0.01666666666666666
0.0010263671875,1.00390625,56.23046875,0,0,4.946289062500001e-4,0.9435546875,22.503580729166668,27.1611328125,2.82763671875,0.0054033203125,0.0323427734375,0.80224609375,0.003173828125,0.002646484375,0.18994140625,0.0068623046875,0.0061943359375,6.943359375,0.01666666666666666
0.0055263671875,3.00390625,106.23046875,0,0,9.4462890625e-4,0.8435546875000001,34.670247395833336,14.994466145833332,1.07763671875,0.0099033203125,0.0078427734375,0.55224609375,0.008173828125,0.007646484375,0.43994140625,0.0023623046875,0.0016943359375,11.943359375,0.01666666666666666
0.0077763671875,0.00390625,81.23046875,0,0,2.6962890625e-4,0.8935546875,16.420247395833332,33.244466145833336,1.95263671875,0.0076533203125,0.0445927734375,0.67724609375,6.738281250000001e-4,0.005146484375,0.31494140625,0.0091123046875,0.0039443359375,9.443359375,0.01666666666666666
0.0032763671875,2.00390625,31.23046875,0,0,7.1962890625e-4,0.9935546875,28.5869140625,21.077799479166664,3.70263671875,0.0031533203125,0.0200927734375,0.92724609375,0.005673828125,1.46484375e-4,0.06494140625,0.0046123046875,0.0084443359375,14.443359375,0.01666666666666666
0.0044013671875,0.50390625,118.73046875,0,0,6.0712890625e-4,0.9185546875,31.62858072916667,30.202799479166664,1.51513671875,0.0087783203125,0.0262177734375,0.98974609375,0.009423828125,0.003896484375,0.37744140625,0.0079873046875,0.0095693359375,13.193359375,0.01666666666666666
0.0089013671875,2.50390625,68.73046875,0,0,1.5712890625e-4,0.8185546875,19.4619140625,18.0361328125,3.26513671875,0.0042783203125,0.0017177734375,0.73974609375,0.004423828125,0.008896484375,0.12744140625,0.0034873046875,0.0050693359375,8.193359375,0.01666666666666666
0.0066513671875,1.50390625,43.73046875,0,0,8.321289062500001e-4,0.8685546875000001,25.545247395833336,36.2861328125,2.39013671875,0.0020283203125,0.0384677734375,0.61474609375,0.006923828125,0.006396484375,0.00244140625,0.0057373046875,0.0028193359375,10.693359375,0.01666666666666666
0.0021513671875,3.50390625,93.73046875,0,0,3.8212890625e-4,0.9685546875,13.378580729166666,24.119466145833336,0.64013671875,0.0065283203125,0.0139677734375,0.86474609375,0.001923828125,0.001396484375,0.25244140625,0.0012373046875,0.0073193359375,5.693359375,0.01666666666666666
0.0027138671875,0.25390625,24.98046875,0,0,3.2587890625e-4,0.9310546875,27.066080729166668,28.681966145833336,3.04638671875,0.0070908203125,0.0109052734375,0.58349609375,0.003798828125,0.009521484375,0.15869140625,0.0074248046875,0.0056318359375,13.818359375,0.01666666666666666
0.0072138671875,2.25390625,74.98046875,0,0,7.7587890625e-4,0.8310546875,14.8994140625,16.515299479166664,1.29638671875,0.0025908203125,0.0354052734375,0.83349609375,0.008798828125,0.004521484375,0.40869140625,0.0029248046875,0.0011318359375,8.818359375,0.01666666666666666
0.0094638671875,1.25390625,99.98046875,0,0,1.0087890625e-4,0.8810546875,33.1494140625,34.76529947916667,2.17138671875,0.0048408203125,0.0231552734375,0.95849609375,0.001298828125,0.002021484375,0.28369140625,0.0096748046875,0.0033818359375,11.318359375,0.01666666666666666
0.0049638671875,3.25390625,49.98046875,0,0,5.5087890625e-4,0.9810546875,20.982747395833336,22.5986328125,3.92138671875,0.0093408203125,0.0476552734375,0.70849609375,0.006298828125,0.007021484375,0.03369140625,0.0051748046875,0.0078818359375,6.318359375,0.01666666666666666
0.0038388671875,1.75390625,87.48046875,0,0,6.6337890625e-4,0.9060546875,17.941080729166668,25.640299479166668,1.73388671875,0.0014658203125,0.0047802734375,0.64599609375,0.007548828125,0.008271484375,0.47119140625,0.0085498046875,0.0090068359375,5.068359375,0.01666666666666666
0.0083388671875,3.75390625,37.48046875,0,0,2.1337890625e-4,0.8060546875000001,30.107747395833336,13.4736328125,3.48388671875,0.0059658203125,0.0292802734375,0.89599609375,0.002548828125,0.003271484375,0.22119140625,0.0040498046875,0.0045068359375,10.068359375,0.01666666666666666
0.0060888671875,0.75390625,62.48046875,0,0,8.883789062500001e-4,0.8560546875,24.0244140625,31.7236328125,2.60888671875,0.0082158203125,0.0170302734375,0.77099609375,0.005048828125,7.71484375e-4,0.09619140625,0.0062998046875,0.0022568359375,7.568359375,0.01666666666666666
0.0015888671875,2.75390625,112.48046875,0,0,4.3837890625e-4,0.9560546875,36.19108072916667,19.556966145833332,0.85888671875,0.0037158203125,0.0415302734375,0.52099609375,4.8828125e-5,0.005771484375,0.34619140625,0.0017998046875,0.0067568359375,12.568359375,0.01666666666666666
0.0018701171875,0.87890625,71.85546875,0,0,2.4150390625e-4,0.8498046875,29.347330729166664,20.3173828125,3.15576171875,0.0068095703125,0.0246865234375,0.84912109375,0.005986328125,0.007958984375,0.23681640625,0.0026435546875,0.0081630859375,7.880859375,0.01666666666666666
0.0063701171875,2.87890625,21.85546875,0,0,6.915039062500001e-4,0.9498046875,17.1806640625,32.48404947916667,1.40576171875,0.0023095703125,0.0491865234375,0.59912109375,9.86328125e-4,0.002958984375,0.48681640625,0.0071435546875,0.0036630859375,12.880859375,0.01666666666666666
0.0086201171875,1.87890625,46.85546875,0,0,4.6650390625e-4,0.9998046875,35.4306640625,14.234049479166666,0.53076171875,0.0045595703125,0.0124365234375,0.72412109375,0.008486328125,4.58984375e-4,0.36181640625,0.0048935546875,0.0014130859375,5.380859375,0.01666666666666666
0.0041201171875,3.87890625,96.85546875,0,0,9.1650390625e-4,0.8998046875,23.263997395833336,26.400716145833336,2.28076171875,0.0090595703125,0.0369365234375,0.97412109375,0.003486328125,0.005458984375,0.11181640625,0.0093935546875,0.0059130859375,10.380859375,0.01666666666666666
0.0052451171875,1.37890625,34.35546875,0,0,8.0400390625e-4,0.8248046875,14.138997395833332,23.359049479166668,0.96826171875,0.0011845703125,0.0185615234375,0.91162109375,0.002236328125,0.009208984375,0.42431640625,0.0037685546875,0.0070380859375,11.630859375,0.01666666666666666
0.0097451171875,3.37890625,84.35546875,0,0,3.5400390625e-4,0.9248046875,26.3056640625,35.525716145833336,2.71826171875,0.0056845703125,0.0430615234375,0.66162109375,0.007236328125,0.004208984375,0.17431640625,0.0082685546875,0.0025380859375,6.630859375,0.01666666666666666
0.0074951171875,0.37890625,109.35546875,0,0,5.7900390625e-4,0.9748046875,20.222330729166664,17.275716145833332,3.59326171875,0.0079345703125,0.0063115234375,0.53662109375,0.004736328125,0.001708984375,0.04931640625,0.0015185546875,0.0047880859375,14.130859375,0.01666666666666666
0.0029951171875,2.37890625,59.35546875,0,0,1.2900390625e-4,0.8748046875000001,32.388997395833336,29.4423828125,1.84326171875,0.0034345703125,0.0308115234375,0.78662109375,0.009736328125,0.006708984375,0.29931640625,0.0060185546875,0.0092880859375,9.130859375,0.01666666666666666
0.0024326171875,1.62890625,103.10546875,0,0,1.8525390625e-4,0.8373046875000001,18.701497395833332,21.838216145833336,3.37451171875,0.0051220703125,0.0461240234375,0.50537109375,0.006611328125,0.004833984375,0.14306640625,0.0032060546875,0.0087255859375,11.005859375,0.01666666666666666
0.0069326171875,3.62890625,53.10546875,0,0,6.352539062500001e-4,0.9373046875,30.8681640625,34.0048828125,1.62451171875,0.0096220703125,0.0216240234375,0.75537109375,0.001611328125,0.009833984375,0.39306640625,0.0077060546875,0.0042255859375,6.005859375,0.01666666666666666
0.0091826171875,0.62890625,28.10546875,0,0,4.1025390625e-4,0.9873046875,12.6181640625,15.7548828125,0.74951171875,0.0073720703125,0.0338740234375,0.88037109375,0.009111328125,0.007333984375,0.26806640625,0.0054560546875,0.0019755859375,13.505859375,0.01666666666666666
0.0046826171875,2.62890625,78.10546875,0,0,8.6025390625e-4,0.8873046875,24.784830729166668,27.921549479166668,2.49951171875,0.0028720703125,0.0093740234375,0.63037109375,0.004111328125,0.002333984375,0.01806640625,0.0099560546875,0.0064755859375,8.505859375,0.01666666666666666
0.0035576171875,0.12890625,65.60546875,0,0,9.7275390625e-4,0.8123046875000001,33.90983072916667,18.796549479166668,1.18701171875,0.0084970703125,0.0399990234375,0.69287109375,3.61328125e-4,0.003583984375,0.45556640625,0.0043310546875,0.0076005859375,9.755859375,0.01666666666666666
0.0080576171875,2.12890625,115.60546875,0,0,5.2275390625e-4,0.9123046875,21.7431640625,30.963216145833336,2.93701171875,0.0039970703125,0.0154990234375,0.94287109375,0.005361328125,0.008583984375,0.20556640625,0.0088310546875,0.0031005859375,14.755859375,0.01666666666666666
0.0058076171875,1.12890625,90.60546875,0,0,7.4775390625e-4,0.9623046875,27.826497395833336,12.713216145833332,3.81201171875,0.0017470703125,0.0277490234375,0.81787109375,0.002861328125,0.006083984375,0.08056640625,0.0020810546875,0.0053505859375,7.255859375,0.01666666666666666
0.0013076171875,3.12890625,40.60546875,0,0,2.9775390625e-4,0.8623046875,15.659830729166666,24.8798828125,2.06201171875,0.0062470703125,0.0032490234375,0.56787109375,0.007861328125,0.001083984375,0.33056640625,0.0065810546875,0.0098505859375,12.255859375,0.01666666666666666
0.0014482421875,0.06640625,95.29296875,0,0,8.4619140625e-4,0.9904296875,30.48795572916667,13.093424479166666,2.77294921875,0.0041376953125,0.0499521484375,0.85693359375,0.003017578125,3.02734375e-4,0.36962890625,0.0072841796875,0.0046474609375,7.724609375,0.01666666666666666
0.0059482421875,2.06640625,45.29296875,0,0,3.9619140625e-4,0.8904296875000001,18.3212890625,25.260091145833336,1.02294921875,0.0086376953125,0.0254521484375,0.60693359375,0.008017578125,0.005302734375,0.11962890625,0.0027841796875,0.0091474609375,12.724609375,0.01666666666666666
0.0081982421875,1.06640625,20.29296875,0,0,6.2119140625e-4,0.8404296875,24.404622395833336,19.1767578125,1.89794921875,0.0063876953125,0.0377021484375,0.73193359375,5.17578125e-4,0.007802734375,0.24462890625,0.0095341796875,0.0068974609375,5.224609375,0.01666666666666666
0.0036982421875,3.06640625,70.29296875,0,0,1.7119140625e-4,0.9404296875,12.237955729166666,31.34342447916667,3.64794921875,0.0018876953125,0.0132021484375,0.98193359375,0.005517578125,0.002802734375,0.49462890625,0.0050341796875,0.0023974609375,10.224609375,0.01666666666666666
0.0048232421875,1.56640625,57.79296875,0,0,2.8369140625e-4,0.9654296875,21.362955729166668,16.135091145833332,1.46044921875,0.0097626953125,0.0438271484375,0.91943359375,0.009267578125,0.001552734375,0.05712890625,0.0084091796875,0.0012724609375,11.474609375,0.01666666666666666
0.0093232421875,3.56640625,107.79296875,0,0,7.336914062500001e-4,0.8654296875,33.529622395833336,28.3017578125,3.21044921875,0.0052626953125,0.0193271484375,0.66943359375,0.004267578125,0.006552734375,0.30712890625,0.0039091796875,0.0057724609375,6.474609375,0.01666666666666666
0.0070732421875,0.56640625,82.79296875,0,0,5.0869140625e-4,0.8154296875,15.279622395833332,22.218424479166668,2.33544921875,0.0030126953125,0.0315771484375,0.54443359375,0.006767578125,0.009052734375,0.43212890625,0.0061591796875,0.0080224609375,13.974609375,0.01666666666666666
0.0025732421875,2.56640625,32.79296875,0,0,9.5869140625e-4,0.9154296875,27.4462890625,34.385091145833336,0.58544921875,0.0075126953125,0.0070771484375,0.79443359375,0.001767578125,0.004052734375,0.18212890625,0.0016591796875,0.0035224609375,8.974609375,0.01666666666666666
0.0031357421875,1.31640625,76.54296875,0,0,9.0244140625e-4,0.9779296875,16.800455729166668,17.655924479166668,2.99169921875,0.0058251953125,0.0223896484375,0.51318359375,0.004892578125,0.007177734375,0.27587890625,0.0067216796875,0.0052099609375,10.849609375,0.01666666666666666
0.0076357421875,3.31640625,26.54296875,0,0,4.5244140625e-4,0.8779296875,28.967122395833336,29.822591145833336,1.24169921875,0.0013251953125,0.0468896484375,0.76318359375,0.009892578125,0.002177734375,0.02587890625,0.0022216796875,0.0097099609375,5.849609375,0.01666666666666666
0.0098857421875,0.31640625,51.54296875,0,0,6.7744140625e-4,0.8279296875000001,22.8837890625,23.7392578125,2.11669921875,0.0035751953125,0.0101396484375,0.88818359375,0.002392578125,0.004677734375,0.15087890625,0.0089716796875,0.0074599609375,13.349609375,0.01666666666666666
0.0053857421875,2.31640625,101.54296875,0,0,2.2744140625e-4,0.9279296875,35.05045572916667,35.90592447916667,3.86669921875,0.0080751953125,0.0346396484375,0.63818359375,0.007392578125,0.009677734375,0.40087890625,0.0044716796875,0.0029599609375,8.349609375,0.01666666666666666
0.0042607421875,0.81640625,39.04296875,0,0,1.1494140625e-4,0.9529296875,25.925455729166668,14.6142578125,1.67919921875,0.0024501953125,0.0162646484375,0.70068359375,0.008642578125,0.005927734375,0.08837890625,0.0078466796875,0.0018349609375,9.599609375,0.01666666666666666
0.0087607421875,2.81640625,89.04296875,0,0,5.6494140625e-4,0.8529296875000001,13.7587890625,26.780924479166668,3.42919921875,0.0069501953125,0.0407646484375,0.95068359375,0.003642578125,9.27734375e-4,0.33837890625,0.0033466796875,0.0063349609375,14.599609375,0.01666666666666666
0.0065107421875,1.81640625,114.04296875,0,0,3.3994140625e-4,0.8029296875,32.0087890625,20.697591145833336,2.55419921875,0.0092001953125,0.0040146484375,0.82568359375,0.006142578125,0.003427734375,0.46337890625,0.0055966796875,0.0085849609375,7.099609375,0.01666666666666666
0.0020107421875,3.81640625,64.04296875,0,0,7.899414062500001e-4,0.9029296875,19.842122395833336,32.8642578125,0.80419921875,0.0047001953125,0.0285146484375,0.57568359375,0.001142578125,0.008427734375,0.21337890625,0.0010966796875,0.0040849609375,12.099609375,0.01666666666666666
0.0017294921875,1.94140625,29.66796875,0,0,5.930664062500001e-4,0.8966796875,14.519205729166666,30.5830078125,3.31982421875,0.0055439453125,0.0086083984375,0.81005859375,0.005205078125,0.005615234375,0.32275390625,0.0030654296875,0.0032412109375,7.412109375,0.01666666666666666
0.0062294921875,3.94140625,79.66796875,0,0,1.4306640625000002e-4,0.9966796875,26.685872395833336,18.416341145833332,1.56982421875,0.0010439453125,0.0331083984375,0.56005859375,2.05078125e-4,6.15234375e-4,0.07275390625,0.0075654296875,0.0077412109375,12.412109375,0.01666666666666666
0.0084794921875,0.94140625,104.66796875,0,0,8.1806640625e-4,0.9466796875,20.6025390625,24.499674479166668,0.69482421875,0.0032939453125,0.0208583984375,0.68505859375,0.007705078125,0.003115234375,0.19775390625,0.0053154296875,0.0099912109375,9.912109375,0.01666666666666666
0.0039794921875,2.94140625,54.66796875,0,0,3.6806640625e-4,0.8466796875,32.76920572916667,12.3330078125,2.44482421875,0.0077939453125,0.0453583984375,0.93505859375,0.002705078125,0.008115234375,0.44775390625,0.0098154296875,0.0054912109375,14.912109375,0.01666666666666666
0.0051044921875,0.44140625,92.16796875,0,0,4.8056640625e-4,0.8716796875,29.7275390625,33.62467447916667,1.13232421875,0.0021689453125,0.0024833984375,0.99755859375,0.001455078125,0.006865234375,0.01025390625,0.0041904296875,0.0043662109375,13.662109375,0.01666666666666666
0.0096044921875,2.44140625,42.16796875,0,0,9.3056640625e-4,0.9716796875,17.560872395833332,21.4580078125,2.88232421875,0.0066689453125,0.0269833984375,0.74755859375,0.006455078125,0.001865234375,0.26025390625,0.0086904296875,0.0088662109375,8.662109375,0.01666666666666666
0.0073544921875,1.44140625,67.16796875,0,0,2.5556640625e-4,0.9216796875,35.810872395833336,27.541341145833336,3.75732421875,0.0089189453125,0.0147333984375,0.62255859375,0.003955078125,0.004365234375,0.38525390625,0.0019404296875,0.0066162109375,11.162109375,0.01666666666666666
