sigma,theta,bNina,bNino,beta_out,alpha,muEI,muIR,muRS,tau,rho,S_0,E_0,I_0,R_0,K_0,F_0,sig_obs,delta
0.007345703125,2.4453125,-0.8828125,2.396484375,5.658203125e-4,0.997265625,23.430338541666668,33.886067708333336,1.5048828125,0.007240234375,0.045501953125,0.9873046875,8.007812500000001e-4,0.00564453125,0.3974609375,0.004533203125,0.005904296875,0.18383551695151257,0.01666666666666666
0.009595703125,1.4453125,0.1171875,1.646484375,7.908203125000001e-4,0.847265625,17.347005208333332,15.636067708333332,2.3798828125,0.004990234375,0.033251953125,0.6123046875,0.00330078125,0.00314453125,0.2724609375,0.002283203125,0.003654296875,0.11048445970518515,0.01666666666666666
0.005095703125,3.4453125,-1.8828125,0.146484375,3.408203125e-4,0.947265625,29.513671875,27.802734375,0.6298828125,0.009490234375,0.008751953125,0.8623046875,0.00830078125,0.00814453125,0.0224609375,0.006783203125,0.008154296875,0.07533884546719492,0.01666666666666666
0.003970703125,1.9453125,1.6171875,2.771484375,9.033203125e-4,0.922265625,32.55533854166667,30.84440104166667,3.6923828125,0.003865234375,0.039376953125,0.6748046875,0.00955078125,0.00689453125,0.2099609375,0.003408203125,0.004779296875,0.07061505584279076,0.01666666666666666
0.008470703125,3.9453125,-0.3828125,1.271484375,4.533203125e-4,0.822265625,20.388671875,18.677734375,1.9423828125,0.008365234375,0.014876953125,0.9248046875,0.00455078125,0.00189453125,0.4599609375,0.007908203125,0.009279296875,0.10248312696348877,0.01666666666666666
0.006220703125,0.9453125,0.6171875,0.521484375,2.283203125e-4,0.972265625,14.305338541666666,24.761067708333336,2.8173828125,0.001615234375,0.002626953125,0.5498046875,0.00205078125,0.00939453125,0.3349609375,0.005658203125,0.002529296875,0.1246446310542524,0.01666666666666666
0.001720703125,2.9453125,-1.3828125,2.021484375,6.783203125e-4,0.872265625,26.472005208333336,12.594401041666666,1.0673828125,0.006115234375,0.027126953125,0.7998046875,0.00705078125,0.00439453125,0.0849609375,0.001158203125,0.007029296875,0.17642665501916782,0.01666666666666666
0.002001953125,0.8203125,-1.5078125,2.302734375,8.751953125e-4,0.816015625,22.669921875,19.438151041666668,1.1767578125,0.009208984375,0.019470703125,0.5966796875,4.8828125e-4,0.00908203125,0.2255859375,0.008189453125,0.006185546875,0.12878748263465242,0.01666666666666666
0.006501953125,2.8203125,0.4921875,0.802734375,4.251953125e-4,0.916015625,34.83658854166667,31.604817708333336,2.9267578125,0.004708984375,0.043970703125,0.8466796875,0.00548828125,0.00408203125,0.4755859375,0.003689453125,0.001685546875,0.13519711899571124,0.01666666666666666
0.008751953125,1.8203125,-0.5078125,0.052734375,2.001953125e-4,0.8660156250000001,28.753255208333336,13.354817708333332,2.0517578125,0.006958984375,0.031720703125,0.7216796875,0.00798828125,0.00658203125,0.3505859375,0.001439453125,0.008435546875,0.05066290659597144,0.01666666666666666
0.004251953125,3.8203125,1.4921875,1.552734375,6.501953125000001e-4,0.966015625,16.586588541666664,25.521484375,3.8017578125,0.002458984375,0.007220703125,0.9716796875,0.00298828125,0.00158203125,0.1005859375,0.005939453125,0.003935546875,0.10910313274944203,0.01666666666666666
0.005376953125,1.3203125,-1.0078125,1.177734375,3.126953125e-4,0.991015625,19.628255208333332,34.646484375,0.7392578125,0.005833984375,0.037845703125,0.5341796875,0.00423828125,0.00283203125,0.1630859375,0.004814453125,0.009560546875,0.16358781495364383,0.01666666666666666
0.009876953125,3.3203125,0.9921875,2.677734375,7.626953125e-4,0.891015625,31.794921875,22.479817708333336,2.4892578125,0.001333984375,0.013345703125,0.7841796875,0.00923828125,0.00783203125,0.4130859375,0.009314453125,0.005060546875,0.11587458848953248,0.01666666666666666
0.007626953125,0.3203125,-0.0078125,1.927734375,9.876953125e-4,0.941015625,25.711588541666668,28.563151041666664,1.6142578125,0.008083984375,0.001095703125,0.6591796875,0.00673828125,3.3203125e-4,0.2880859375,0.007064453125,0.007310546875,0.16540944031439725,0.01666666666666666
0.003126953125,2.3203125,1.9921875,0.427734375,5.376953125e-4,0.841015625,13.544921875,16.396484375,3.3642578125,0.003583984375,0.025595703125,0.9091796875,0.00173828125,0.00533203125,0.0380859375,0.002564453125,0.002810546875,0.14472019271925093,0.01666666666666666
0.002564453125,1.5703125,0.7421875,1.740234375,3.689453125e-4,0.8285156250000001,24.190755208333336,30.083984375,0.5205078125,0.004146484375,0.034783203125,0.8154296875,0.00736328125,0.00845703125,0.3818359375,0.009876953125,0.005623046875,0.11208706876495855,0.01666666666666666
0.007064453125,3.5703125,-1.2578125,0.240234375,8.189453125e-4,0.928515625,36.357421875,17.917317708333332,2.2705078125,0.008646484375,0.010283203125,0.5654296875,0.00236328125,0.00345703125,0.1318359375,0.005376953125,0.001123046875,0.16049816434970127,0.01666666666666666
0.009314453125,0.5703125,1.7421875,0.990234375,5.939453125000001e-4,0.878515625,30.274088541666664,36.167317708333336,1.3955078125,0.001896484375,0.022533203125,0.9404296875,0.00486328125,0.00595703125,0.0068359375,0.003126953125,0.007873046875,0.08107554289745167,0.01666666666666666
0.004814453125,2.5703125,-0.2578125,2.490234375,1.439453125e-4,0.978515625,18.107421875,24.000651041666668,3.1455078125,0.006396484375,0.047033203125,0.6904296875,0.00986328125,9.5703125e-4,0.2568359375,0.007626953125,0.003373046875,0.10384657095419245,0.01666666666666666
0.003689453125,0.0703125,0.2421875,0.615234375,7.064453125e-4,0.953515625,21.149088541666664,14.875651041666666,0.9580078125,0.003021484375,0.004158203125,0.7529296875,0.00861328125,0.00470703125,0.4443359375,0.004251953125,0.008998046875,0.08495272408472375,0.01666666666666666
0.008189453125,2.0703125,-1.7578125,2.115234375,2.564453125e-4,0.853515625,33.315755208333336,27.042317708333336,2.7080078125,0.007521484375,0.028658203125,0.5029296875,0.00361328125,0.00970703125,0.1943359375,0.008751953125,0.004498046875,0.16450066413963216,0.01666666666666666
0.005939453125,1.0703125,1.2421875,2.865234375,4.814453125e-4,0.903515625,27.232421875,20.958984375,1.8330078125,0.005271484375,0.040908203125,0.8779296875,0.00111328125,0.00220703125,0.0693359375,0.006501953125,0.006748046875,0.15492355955066162,0.01666666666666666
0.001439453125,3.0703125,-0.7578125,1.365234375,9.314453125e-4,0.8035156250000001,15.065755208333332,33.12565104166667,3.5830078125,0.009771484375,0.016408203125,0.6279296875,0.00611328125,0.00720703125,0.3193359375,0.002001953125,0.002248046875,0.07425346196396276,0.01666666666666666
0.001298828125,0.1328125,1.5546875,1.505859375,2.142578125e-4,0.981640625,27.612630208333336,17.537109375,1.9970703125,0.007380859375,0.030955078125,0.8544921875,3.3203125e-4,0.00236328125,0.3740234375,0.001298828125,0.001544921875,0.1776218723272905,0.01666666666666666
0.005798828125,2.1328125,-0.4453125,0.005859375,6.642578125e-4,0.8816406250000001,15.445963541666666,29.703776041666664,3.7470703125,0.002880859375,0.006455078125,0.6044921875,0.00533203125,0.00736328125,0.1240234375,0.005798828125,0.006044921875,0.10111892804270611,0.01666666666666666
0.008048828125,1.1328125,0.5546875,0.755859375,8.892578125000001e-4,0.931640625,21.529296875,23.620442708333336,1.1220703125,0.009630859375,0.018705078125,0.9794921875,0.00783203125,0.00486328125,0.2490234375,0.008048828125,0.003794921875,0.09692503343103454,0.01666666666666666
0.003548828125,3.1328125,-1.4453125,2.255859375,4.392578125e-4,0.831640625,33.69596354166667,35.787109375,2.8720703125,0.005130859375,0.043205078125,0.7294921875,0.00283203125,0.00986328125,0.4990234375,0.003548828125,0.008294921875,0.17809907799819485,0.01666666666666666
0.004673828125,1.6328125,1.0546875,0.380859375,7.767578125e-4,0.806640625,24.570963541666668,26.662109375,1.5595703125,0.008505859375,0.012580078125,0.7919921875,0.00408203125,0.00611328125,0.3115234375,0.006923828125,0.004919921875,0.1168226756155491,0.01666666666666666
0.009173828125,3.6328125,-0.9453125,1.880859375,3.267578125e-4,0.906640625,12.404296875,14.495442708333332,3.3095703125,0.004005859375,0.037080078125,0.5419921875,0.00908203125,0.00111328125,0.0615234375,0.002423828125,0.009419921875,0.1700393673265353,0.01666666666666666
0.006923828125,0.6328125,0.0546875,2.630859375,1.017578125e-4,0.856640625,18.487630208333332,32.745442708333336,0.6845703125,0.006255859375,0.049330078125,0.9169921875,0.00658203125,0.00861328125,0.1865234375,0.004673828125,0.002669921875,0.17206899129087108,0.01666666666666666
0.002423828125,2.6328125,-1.9453125,1.130859375,5.517578125000001e-4,0.956640625,30.654296875,20.578776041666664,2.4345703125,0.001755859375,0.024830078125,0.6669921875,0.00158203125,0.00361328125,0.4365234375,0.009173828125,0.007169921875,0.07817104835994543,0.01666666666666666
0.002986328125,1.3828125,-0.6953125,2.443359375,7.205078125e-4,0.969140625,29.133463541666664,31.224609375,1.7783203125,0.001193359375,0.015642578125,0.5732421875,0.00720703125,4.8828125e-4,0.0302734375,0.002986328125,0.002107421875,0.09318006496177987,0.01666666666666666
0.007486328125,3.3828125,1.3046875,0.943359375,2.705078125e-4,0.869140625,16.966796875,19.057942708333332,3.5283203125,0.005693359375,0.040142578125,0.8232421875,0.00220703125,0.00548828125,0.2802734375,0.007486328125,0.006607421875,0.09849035133374856,0.01666666666666666
0.009736328125,0.3828125,-1.6953125,0.193359375,4.955078125e-4,0.919140625,23.050130208333336,25.141276041666668,0.9033203125,0.003443359375,0.027892578125,0.6982421875,0.00470703125,0.00298828125,0.4052734375,0.009736328125,0.004357421875,0.18528061468387025,0.01666666666666666
0.005236328125,2.3828125,0.3046875,1.693359375,9.455078125e-4,0.8191406250000001,35.216796875,12.974609375,2.6533203125,0.007943359375,0.003392578125,0.9482421875,0.00970703125,0.00798828125,0.1552734375,0.005236328125,0.008857421875,0.06027569060679526,0.01666666666666666
0.004111328125,0.8828125,-0.1953125,1.318359375,3.830078125e-4,0.8441406250000001,26.091796875,22.099609375,2.2158203125,0.004568359375,0.046267578125,0.5107421875,0.00845703125,0.00673828125,0.0927734375,0.006361328125,0.005482421875,0.14215489358175548,0.01666666666666666
0.008611328125,2.8828125,1.8046875,2.818359375,8.330078125e-4,0.944140625,13.925130208333332,34.26627604166667,3.9658203125,0.009068359375,0.021767578125,0.7607421875,0.00345703125,0.00173828125,0.3427734375,0.001861328125,0.009982421875,0.06626557805575431,0.01666666666666666
0.006361328125,1.8828125,-1.1953125,2.068359375,6.080078125e-4,0.894140625,20.008463541666668,16.016276041666668,1.3408203125,0.002318359375,0.00951757812499999,0.6357421875,9.5703125e-4,0.00923828125,0.4677734375,0.004111328125,0.003232421875,0.0584677901933901,0.01666666666666666
0.001861328125,3.8828125,0.8046875,0.568359375,1.580078125e-4,0.994140625,32.175130208333336,28.182942708333336,3.0908203125,0.006818359375,0.034017578125,0.8857421875,0.00595703125,0.00423828125,0.2177734375,0.008611328125,0.007732421875,0.12153126870980488,0.01666666666666666
0.001580078125,1.7578125,0.1796875,1.037109375,4.673828125e-4,0.937890625,16.206380208333332,33.505859375,2.7626953125,0.008787109375,0.014111328125,0.7138671875,0.00126953125,0.00955078125,0.1083984375,0.001580078125,0.005763671875,0.07184605993097648,0.01666666666666666
0.006080078125,3.7578125,-1.8203125,2.537109375,9.173828125e-4,0.837890625,28.373046875,21.339192708333336,1.0126953125,0.004287109375,0.038611328125,0.9638671875,0.00626953125,0.00455078125,0.3583984375,0.006080078125,0.001263671875,0.1624687382252887,0.01666666666666666
0.008330078125,0.7578125,1.1796875,1.787109375,6.923828125000001e-4,0.987890625,34.456380208333336,27.422526041666668,3.6376953125,0.006537109375,0.026361328125,0.5888671875,0.00876953125,0.00705078125,0.4833984375,0.008330078125,0.008013671875,0.13296786771388724,0.01666666666666666
0.003830078125,2.7578125,-0.8203125,0.287109375,2.423828125e-4,0.887890625,22.289713541666668,15.255859375,1.8876953125,0.002037109375,0.001861328125,0.8388671875,0.00376953125,0.00205078125,0.2333984375,0.003830078125,0.003513671875,0.1401953513035551,0.01666666666666666
0.004955078125,0.2578125,0.6796875,2.912109375,5.798828125e-4,0.862890625,13.164713541666666,18.297526041666668,2.3251953125,0.007662109375,0.044736328125,0.6513671875,0.00251953125,0.00330078125,0.0458984375,0.007205078125,0.009138671875,0.09546408450696618,0.01666666666666666
0.009455078125,2.2578125,-1.3203125,1.412109375,1.298828125e-4,0.962890625,25.331380208333336,30.464192708333336,0.5751953125,0.003162109375,0.020236328125,0.9013671875,0.00751953125,0.00830078125,0.2958984375,0.002705078125,0.004638671875,0.050544593587983404,0.01666666666666666
0.007205078125,1.2578125,1.6796875,0.662109375,3.548828125e-4,0.8128906250000001,31.41471354166667,12.214192708333332,3.2001953125,0.009912109375,0.007986328125,0.5263671875,0.00501953125,8.007812500000001e-4,0.4208984375,0.004955078125,0.006888671875,0.10287890066392721,0.01666666666666666
0.002705078125,3.2578125,-0.3203125,2.162109375,8.048828125e-4,0.912890625,19.248046875,24.380859375,1.4501953125,0.005412109375,0.032486328125,0.7763671875,1.953125e-5,0.00580078125,0.1708984375,0.009455078125,0.002388671875,0.05093957142671571,0.01666666666666666
0.002142578125,0.5078125,-1.0703125,0.099609375,9.736328125e-4,0.900390625,17.727213541666668,13.735026041666666,2.5439453125,0.004849609375,0.029423828125,0.9951171875,0.00564453125,0.00767578125,0.2646484375,0.002142578125,0.006326171875,0.05420892598340288,0.01666666666666666
0.006642578125,2.5078125,0.9296875,1.599609375,5.236328125e-4,0.800390625,29.893880208333336,25.901692708333336,0.7939453125,0.009349609375,0.004923828125,0.7451171875,6.4453125e-4,0.00267578125,0.0146484375,0.006642578125,0.001826171875,0.055787147476803516,0.01666666666666666
0.008892578125,1.5078125,-0.0703125,2.349609375,2.986328125e-4,0.950390625,35.97721354166667,19.818359375,3.4189453125,0.002599609375,0.017173828125,0.8701171875,0.00314453125,0.00517578125,0.1396484375,0.008892578125,0.008576171875,0.13325907699763778,0.01666666666666666
0.004392578125,3.5078125,1.9296875,0.849609375,7.486328125000001e-4,0.8503906250000001,23.810546875,31.98502604166667,1.6689453125,0.007099609375,0.041673828125,0.6201171875,0.00814453125,1.7578125e-4,0.3896484375,0.004392578125,0.004076171875,0.09447928467998282,0.01666666666666666
0.003267578125,1.0078125,-1.5703125,1.974609375,1.861328125e-4,0.8753906250000001,14.685546875,28.943359375,2.9814453125,0.001474609375,0.011048828125,0.9326171875,0.00939453125,0.00392578125,0.3271484375,0.005517578125,0.009701171875,0.07476964467205108,0.01666666666666666
0.007767578125,3.0078125,0.4296875,0.474609375,6.361328125e-4,0.975390625,26.852213541666668,16.776692708333332,1.2314453125,0.005974609375,0.035548828125,0.6826171875,0.00439453125,0.00892578125,0.0771484375,0.001017578125,0.005201171875,0.10999953011050821,0.01666666666666666
0.005517578125,0.0078125,-0.5703125,1.224609375,8.611328125e-4,0.825390625,32.935546875,35.026692708333336,3.8564453125,0.003724609375,0.047798828125,0.8076171875,0.00189453125,0.00142578125,0.2021484375,0.003267578125,0.007451171875,0.0647029199404642,0.01666666666666666
0.001017578125,2.0078125,1.4296875,2.724609375,4.111328125e-4,0.925390625,20.768880208333336,22.860026041666668,2.1064453125,0.008224609375,0.023298828125,0.5576171875,0.00689453125,0.00642578125,0.4521484375,0.007767578125,0.002951171875,0.05620128201553598,0.01666666666666666
0.0010263671875,1.00390625,-1.39453125,1.0869140625,9.0595703125e-4,0.8876953125,29.632486979166664,22.503580729166668,2.65673828125,0.0092529296875,0.0249736328125,0.81982421875,0.006044921875,0.003173828125,0.13232421875,0.0044189453125,0.0068623046875,0.13032834567129614,0.01666666666666666
0.0055263671875,3.00390625,0.60546875,2.5869140625,4.5595703125e-4,0.9876953125,17.4658203125,34.670247395833336,0.90673828125,0.0047529296875,0.0494736328125,0.56982421875,0.001044921875,0.008173828125,0.38232421875,0.0089189453125,0.0023623046875,0.1784386107348837,0.01666666666666666
0.0077763671875,0.00390625,-0.39453125,1.8369140625,2.3095703125e-4,0.8376953125000001,23.549153645833336,16.420247395833332,3.53173828125,0.0070029296875,0.0372236328125,0.94482421875,0.003544921875,6.738281250000001e-4,0.25732421875,0.0066689453125,0.0091123046875,0.13206682374002415,0.01666666666666666
0.0032763671875,2.00390625,1.60546875,0.3369140625,6.8095703125e-4,0.9376953125,35.7158203125,28.5869140625,1.78173828125,0.0025029296875,0.0127236328125,0.69482421875,0.008544921875,0.005673828125,0.00732421875,0.0021689453125,0.0046123046875,0.05043313072528691,0.01666666666666666
0.0044013671875,0.50390625,-1.89453125,2.9619140625,1.1845703125e-4,0.9126953125,26.5908203125,31.62858072916667,3.09423828125,0.0058779296875,0.0433486328125,0.75732421875,0.009794921875,0.009423828125,0.19482421875,0.0077939453125,0.0079873046875,0.08531420431099833,0.01666666666666666
0.0089013671875,2.50390625,0.10546875,1.4619140625,5.6845703125e-4,0.8126953125,14.424153645833332,19.4619140625,1.34423828125,0.0013779296875,0.0188486328125,0.50732421875,0.004794921875,0.004423828125,0.44482421875,0.0032939453125,0.0034873046875,0.18056562399724502,0.01666666666666666
0.0066513671875,1.50390625,-0.89453125,0.7119140625,7.9345703125e-4,0.9626953125,20.507486979166664,25.545247395833336,3.96923828125,0.0081279296875,0.0065986328125,0.88232421875,0.002294921875,0.006923828125,0.31982421875,0.0010439453125,0.0057373046875,0.10202632794389502,0.01666666666666666
0.0021513671875,3.50390625,1.10546875,2.2119140625,3.4345703125e-4,0.8626953125000001,32.674153645833336,13.378580729166666,2.21923828125,0.0036279296875,0.0310986328125,0.63232421875,0.007294921875,0.001923828125,0.06982421875,0.0055439453125,0.0012373046875,0.08999944475945086,0.01666666666666666
0.0027138671875,0.25390625,0.35546875,0.1494140625,5.1220703125e-4,0.8501953125,28.111653645833336,27.066080729166668,2.87548828125,0.0041904296875,0.0341611328125,0.60107421875,0.001669921875,0.003798828125,0.47607421875,0.0038564453125,0.0074248046875,0.11204788287868725,0.01666666666666666
0.0072138671875,2.25390625,-1.64453125,1.6494140625,9.6220703125e-4,0.9501953125,15.944986979166666,14.8994140625,1.12548828125,0.0086904296875,0.0096611328125,0.85107421875,0.006669921875,0.008798828125,0.22607421875,0.0083564453125,0.0029248046875,0.12654109797440471,0.01666666666666666
0.0094638671875,1.25390625,1.35546875,2.3994140625,7.3720703125e-4,0.8001953125000001,22.0283203125,33.1494140625,3.75048828125,0.0019404296875,0.0219111328125,0.72607421875,0.009169921875,0.001298828125,0.10107421875,0.0061064453125,0.0096748046875,0.17504226192831995,0.01666666666666666
0.0049638671875,3.25390625,-0.64453125,0.8994140625,2.8720703125e-4,0.9001953125000001,34.19498697916667,20.982747395833336,2.00048828125,0.0064404296875,0.0464111328125,0.97607421875,0.004169921875,0.006298828125,0.35107421875,0.0016064453125,0.0051748046875,0.1430434433859773,0.01666666666666666
0.0038388671875,1.75390625,0.85546875,2.0244140625,6.2470703125e-4,0.9251953125,25.069986979166668,17.941080729166668,2.43798828125,0.0030654296875,0.0035361328125,0.53857421875,0.002919921875,0.007548828125,0.41357421875,0.0094814453125,0.0085498046875,0.1687890031724237,0.01666666666666666
0.0083388671875,3.75390625,-1.14453125,0.5244140625,1.7470703125e-4,0.8251953125,12.9033203125,30.107747395833336,0.68798828125,0.0075654296875,0.0280361328125,0.78857421875,0.007919921875,0.002548828125,0.16357421875,0.0049814453125,0.0040498046875,0.11330174958566205,0.01666666666666666
0.0060888671875,0.75390625,1.85546875,1.2744140625,3.9970703125e-4,0.9751953125,18.986653645833332,24.0244140625,3.31298828125,0.0053154296875,0.0402861328125,0.66357421875,0.005419921875,0.005048828125,0.03857421875,0.0027314453125,0.0062998046875,0.18938392802374437,0.01666666666666666
0.0015888671875,2.75390625,-0.14453125,2.7744140625,8.4970703125e-4,0.8751953125,31.1533203125,36.19108072916667,1.56298828125,0.0098154296875,0.0157861328125,0.91357421875,4.19921875e-4,4.8828125e-5,0.28857421875,0.0072314453125,0.0017998046875,0.07351115464698524,0.01666666666666666
0.0018701171875,0.87890625,-0.76953125,1.5556640625,7.090820312500001e-4,0.8314453125000001,18.226236979166668,29.347330729166664,1.67236328125,0.0055966796875,0.0326298828125,0.74169921875,0.006982421875,0.005986328125,0.39794921875,0.0052626953125,0.0026435546875,0.12023523582611234,0.01666666666666666
0.0063701171875,2.87890625,1.23046875,0.0556640625,2.5908203125e-4,0.9314453125,30.392903645833336,17.1806640625,3.42236328125,0.0010966796875,0.0081298828125,0.99169921875,0.001982421875,9.86328125e-4,0.14794921875,0.0097626953125,0.0071435546875,0.06935474911006168,0.01666666666666666
0.0086201171875,1.87890625,-1.76953125,0.8056640625,4.8408203125e-4,0.8814453125,36.47623697916667,35.4306640625,0.79736328125,0.0078466796875,0.0203798828125,0.61669921875,0.004482421875,0.008486328125,0.02294921875,0.0075126953125,0.0048935546875,0.07806504725012929,0.01666666666666666
0.0041201171875,3.87890625,0.23046875,2.3056640625,9.3408203125e-4,0.9814453125,24.3095703125,23.263997395833336,2.54736328125,0.0033466796875,0.0448798828125,0.86669921875,0.009482421875,0.003486328125,0.27294921875,0.0030126953125,0.0093935546875,0.1573140382766724,0.01666666666666666
0.0052451171875,1.37890625,-0.26953125,0.4306640625,3.7158203125e-4,0.9564453125,15.1845703125,14.138997395833332,2.10986328125,0.0089716796875,0.0020048828125,0.67919921875,0.008232421875,0.002236328125,0.46044921875,0.0086376953125,0.0037685546875,0.15206317732809113,0.01666666666666666
0.0097451171875,3.37890625,1.73046875,1.9306640625,8.2158203125e-4,0.8564453125,27.351236979166668,26.3056640625,3.85986328125,0.0044716796875,0.0265048828125,0.92919921875,0.003232421875,0.007236328125,0.21044921875,0.0041376953125,0.0082685546875,0.17340439488179984,0.01666666666666666
0.0074951171875,0.37890625,-1.26953125,2.6806640625,5.9658203125e-4,0.9064453125,33.4345703125,20.222330729166664,1.23486328125,0.0067216796875,0.0387548828125,0.55419921875,7.32421875e-4,0.004736328125,0.08544921875,0.0018876953125,0.0015185546875,0.19588313947897407,0.01666666666666666
0.0029951171875,2.37890625,0.73046875,1.1806640625,1.4658203125e-4,0.8064453125000001,21.267903645833336,32.388997395833336,2.98486328125,0.0022216796875,0.0142548828125,0.80419921875,0.005732421875,0.009736328125,0.33544921875,0.0063876953125,0.0060185546875,0.15631308282027023,0.01666666666666666
0.0024326171875,1.62890625,1.98046875,2.4931640625,3.1533203125e-4,0.8189453125,16.705403645833332,18.701497395833332,1.89111328125,0.0027841796875,0.0234423828125,0.96044921875,1.07421875e-4,0.006611328125,0.24169921875,0.0035751953125,0.0032060546875,0.10105933585437016,0.01666666666666666
0.0069326171875,3.62890625,-0.01953125,0.9931640625,7.653320312500001e-4,0.9189453125,28.8720703125,30.8681640625,3.64111328125,0.0072841796875,0.0479423828125,0.71044921875,0.005107421875,0.001611328125,0.49169921875,0.0080751953125,0.0077060546875,0.051648423075675964,0.01666666666666666
0.0091826171875,0.62890625,0.98046875,0.2431640625,9.9033203125e-4,0.8689453125000001,34.955403645833336,12.6181640625,1.01611328125,0.0050341796875,0.0356923828125,0.83544921875,0.007607421875,0.009111328125,0.36669921875,0.0058251953125,0.0054560546875,0.13990952480817215,0.01666666666666666
0.0046826171875,2.62890625,-1.01953125,1.7431640625,5.4033203125e-4,0.9689453125,22.788736979166668,24.784830729166668,2.76611328125,0.0095341796875,0.0111923828125,0.58544921875,0.002607421875,0.004111328125,0.11669921875,0.0013251953125,0.0099560546875,0.07523680435260759,0.01666666666666666
0.0035576171875,0.12890625,1.48046875,1.3681640625,8.7783203125e-4,0.9939453125,13.663736979166666,33.90983072916667,1.45361328125,0.0039091796875,0.0418173828125,0.89794921875,0.003857421875,3.61328125e-4,0.17919921875,0.0092001953125,0.0043310546875,0.13662185719003903,0.01666666666666666
0.0080576171875,2.12890625,-0.51953125,2.8681640625,4.2783203125e-4,0.8939453125,25.830403645833336,21.7431640625,3.20361328125,0.0084091796875,0.0173173828125,0.64794921875,0.008857421875,0.005361328125,0.42919921875,0.0047001953125,0.0088310546875,0.1311923341243528,0.01666666666666666
0.0058076171875,1.12890625,0.48046875,2.1181640625,2.0283203125e-4,0.9439453125,31.91373697916667,27.826497395833336,0.57861328125,0.0016591796875,0.0050673828125,0.77294921875,0.006357421875,0.002861328125,0.30419921875,0.0024501953125,0.0020810546875,0.08911692999536172,0.01666666666666666
0.0013076171875,3.12890625,-1.51953125,0.6181640625,6.5283203125e-4,0.8439453125,19.7470703125,15.659830729166666,2.32861328125,0.0061591796875,0.0295673828125,0.52294921875,0.001357421875,0.007861328125,0.05419921875,0.0069501953125,0.0065810546875,0.16655082013458017,0.01666666666666666
0.0014482421875,0.06640625,0.79296875,2.2587890625,3.8564453125e-4,0.9658203125,35.33561197916667,30.48795572916667,0.63330078125,0.0088310546875,0.0180830078125,0.99951171875,0.007138671875,0.003017578125,0.01513671875,0.0076533203125,0.0072841796875,0.19780019252793868,0.01666666666666666
0.0059482421875,2.06640625,-1.20703125,0.7587890625,8.3564453125e-4,0.8658203125,23.1689453125,18.3212890625,2.38330078125,0.0043310546875,0.0425830078125,0.74951171875,0.002138671875,0.008017578125,0.26513671875,0.0031533203125,0.0027841796875,0.11265970621025191,0.01666666666666666
0.0081982421875,1.06640625,1.79296875,0.0087890625,6.106445312500001e-4,0.9158203125,17.085611979166668,24.404622395833336,1.50830078125,0.0065810546875,0.0303330078125,0.87451171875,0.004638671875,5.17578125e-4,0.39013671875,0.0054033203125,0.0095341796875,0.174614811653737,0.01666666666666666
0.0036982421875,3.06640625,-0.20703125,1.5087890625,1.6064453125e-4,0.8158203125000001,29.252278645833336,12.237955729166666,3.25830078125,0.0020810546875,0.0058330078125,0.62451171875,0.009638671875,0.005517578125,0.14013671875,0.0099033203125,0.0050341796875,0.06671599827241154,0.01666666666666666
0.0048232421875,1.56640625,0.29296875,1.1337890625,7.2314453125e-4,0.8408203125,32.2939453125,21.362955729166668,1.07080078125,0.0077060546875,0.0487080078125,0.93701171875,0.008388671875,0.009267578125,0.07763671875,0.0020283203125,0.0084091796875,0.08074971698224545,0.01666666666666666
0.0093232421875,3.56640625,-1.70703125,2.6337890625,2.7314453125e-4,0.9408203125,20.127278645833336,33.529622395833336,2.82080078125,0.0032060546875,0.0242080078125,0.68701171875,0.003388671875,0.004267578125,0.32763671875,0.0065283203125,0.0039091796875,0.15561640826053919,0.01666666666666666
0.0070732421875,0.56640625,1.29296875,1.8837890625,4.9814453125e-4,0.8908203125,14.0439453125,15.279622395833332,1.94580078125,0.0099560546875,0.0119580078125,0.81201171875,8.88671875e-4,0.006767578125,0.45263671875,0.0087783203125,0.0061591796875,0.1357117224833928,0.01666666666666666
0.0025732421875,2.56640625,-0.70703125,0.3837890625,9.4814453125e-4,0.9908203125,26.210611979166668,27.4462890625,3.69580078125,0.0054560546875,0.0364580078125,0.56201171875,0.005888671875,0.001767578125,0.20263671875,0.0042783203125,0.0016591796875,0.06973252232419327,0.01666666666666666
0.0031357421875,1.31640625,-1.95703125,1.6962890625,7.7939453125e-4,0.9783203125,33.814778645833336,16.800455729166668,1.28955078125,0.0048935546875,0.0272705078125,0.71826171875,2.63671875e-4,0.004892578125,0.35888671875,0.0059658203125,0.0067216796875,0.057186774117872125,0.01666666666666666
0.0076357421875,3.31640625,0.04296875,0.1962890625,3.2939453125e-4,0.8783203125000001,21.648111979166668,28.967122395833336,3.03955078125,0.0093935546875,0.0027705078125,0.96826171875,0.005263671875,0.009892578125,0.10888671875,0.0014658203125,0.0022216796875,0.19941828910959886,0.01666666666666666
0.0098857421875,0.31640625,-0.95703125,0.9462890625,1.0439453125e-4,0.9283203125,15.564778645833332,22.8837890625,2.16455078125,0.0026435546875,0.0150205078125,0.59326171875,0.007763671875,0.002392578125,0.23388671875,0.0037158203125,0.0089716796875,0.155061320879031,0.01666666666666666
